,STATE,DISTRICT,BLOCK_NAME,LAT,LON,YEAR_OBS,Season,Depth,Depth_Trend,Depth_SMA,Depth_EWMA,Depth_DES,Depth_TES,Depth_ARIMA
0,MP,Anuppur,Jaithari,23.04541666833333,81.771944445,1996,POMRB,6.29,,,6.29,10.747562346957988,6.3,0.0
1,MP,Anuppur,Jaithari,23.04541666833333,81.771944445,1996,PREMON,9.056666666666667,,,7.396666666666666,13.286009097546444,9.076112650046168,2.1911552813188786
2,MP,Anuppur,Jaithari,23.04541666833333,81.771944445,1996,MONSOON,3.251666666666667,5.7960416666666665,,5.738666666666667,10.38958666931688,3.2800076094157253,3.432419045405485
3,MP,Anuppur,Jaithari,23.04541666833333,81.771944445,1996,POMKH,4.476666666666667,5.706666666666668,5.768750000000002,5.233866666666667,8.14430951667666,4.5133559062623725,2.7055785005503594
0,MP,Anuppur,Jaithari,23.045416668333335,81.771944445,1997,POMRB,6.29,5.709583333333334,5.823333333333334,5.7436533333333335,7.412385201609485,6.332391256997249,6.110312766737907
1,MP,Anuppur,Jaithari,23.045416668333335,81.771944445,1997,PREMON,9.056666666666667,5.794999999999999,5.5900000000000025,6.695525333333332,7.797531255638701,9.116555072207282,8.844905907041793
2,MP,Anuppur,Jaithari,23.045416668333335,81.771944445,1997,MONSOON,3.251666666666667,5.48,5.829166666666668,5.700648533333332,5.8375345291405045,3.2648819814068584,2.9409060001083183
3,MP,Anuppur,Jaithari,23.045416668333335,81.771944445,1997,POMKH,4.476666666666667,5.138958333333333,5.760833333333334,5.101722453333333,4.544523559513888,4.547867578775064,4.643962716429275
0,MP,Anuppur,Jaithari,23.04541666833333,81.77194444500002,1998,POMRB,6.29,5.088125,5.1991666666666685,4.765700138666666,3.862457933459309,6.394860165919051,6.242260723334844
1,MP,Anuppur,Jaithari,23.04541666833333,81.77194444500002,1998,PREMON,9.056666666666667,5.274375,5.078750000000001,5.9160867498666665,5.585603156248783,8.804349399345746,7.7604202944870995
2,MP,Anuppur,Jaithari,23.04541666833333,81.77194444500002,1998,MONSOON,3.251666666666667,5.722291666666666,5.097500000000001,5.2629853832533335,4.945862420601999,3.3440071586646787,3.453040022051153
3,MP,Anuppur,Jaithari,23.04541666833333,81.77194444500002,1998,POMKH,4.476666666666667,6.192708333333332,5.451250000000001,5.405124563285334,5.2578689124430475,4.348138550851203,4.525935010637202
0,MP,Anuppur,Jaithari,23.055992064285714,81.76174603285713,1999,POMRB,6.29,6.179916666666665,5.993333333333334,5.8150747379712,6.011703385403202,5.900547739009492,5.909791274719227
1,MP,Anuppur,Jaithari,23.055992064285714,81.76174603285713,1999,PREMON,9.056666666666667,6.052958333333333,6.392083333333334,7.183711509449386,8.435726754446042,8.658860734734382,8.401786937277919
2,MP,Anuppur,Jaithari,23.055992064285714,81.76174603285713,1999,MONSOON,3.251666666666667,6.126083333333334,5.9677500000000006,5.344626905669632,5.996246487241735,3.7418391055107034,4.257960249810907
3,MP,Anuppur,Jaithari,23.055992064285714,81.76174603285713,1999,POMKH,4.476666666666667,6.162749999999999,6.138166666666668,5.7267761434017785,6.203519417664574,4.708739161797811,4.360276694594534
0,MP,Anuppur,Jaithari,23.055992064285714,81.76174603285713,2000,POMRB,6.29,6.172749999999999,6.114000000000001,5.9693990193744,6.362809686872464,6.126374121011316,6.261688837646881
1,MP,Anuppur,Jaithari,23.055992064285714,81.76174603285713,2000,PREMON,9.056666666666667,6.140785714285713,6.211500000000001,7.432306078291306,8.581795370122785,8.881273537633213,8.611456270976571
2,MP,Anuppur,Jaithari,23.055992064285714,81.76174603285713,2000,MONSOON,3.251666666666667,6.355696428571429,6.1339999999999995,5.369783646974784,5.717451748486076,3.611938634097351,3.879932365681245
3,MP,Anuppur,Jaithari,23.055992064285714,81.76174603285713,2000,POMKH,4.476666666666667,6.853300595238094,6.147571428571429,5.763584473899156,5.88826456541516,5.151041956934303,4.830546764614545
0,MP,Anuppur,Jaithari,23.055992064285714,81.76174603285713,2001,POMRB,6.29,7.319708333333334,6.563821428571429,6.657484017672827,7.090050180470612,6.259093562578697,6.2849902494589385
1,MP,Anuppur,Jaithari,23.055992064285714,81.76174603285713,2001,PREMON,9.056666666666667,7.3391369047619035,7.142779761904763,8.771490410603697,10.714888825361047,9.214508896938352,9.405310868754436
2,MP,Anuppur,Jaithari,23.055992064285714,81.76174603285713,2001,MONSOON,3.251666666666667,6.982380952380952,7.496636904761906,6.739465674933647,8.043500951367525,3.623353172088545,4.1901484181378645
3,MP,Anuppur,Jaithari,23.055992064285714,81.76174603285713,2001,POMKH,4.476666666666667,6.4511458333333325,7.1816369047619055,6.0813936906744726,6.593935101529076,5.786812944831103,5.6726317592747195
0,MP,Anuppur,Jaithari,23.055992064285714,81.76174603285713,2002,POMRB,6.29,6.577738095238094,6.783125000000001,6.21055050011897,6.282878964109554,6.918573213332055,6.305861409717847
1,MP,Anuppur,Jaithari,23.055992064285714,81.76174603285713,2002,PREMON,9.056666666666667,7.192559523809524,6.1191666666666675,7.440996966738049,7.8967645318016375,9.967942383985127,9.515783529478801
2,MP,Anuppur,Jaithari,23.055992064285714,81.76174603285713,2002,MONSOON,3.251666666666667,7.524702380952381,7.036309523809524,7.408598180042827,7.928873918979906,3.6323277169812074,3.2152514858145143
3,MP,Anuppur,Jaithari,23.055992064285714,81.76174603285713,2002,POMKH,4.476666666666667,7.6405119047619054,7.348809523809526,6.982873193739983,7.240086549574182,5.833366777132944,6.697517042411501
0,MP,Anuppur,Jaithari,23.055992064285714,81.76174603285713,2003,POMRB,6.29,7.316142857142857,7.7005952380952385,7.3142953448154175,7.562753092497407,7.074419912071567,6.721476881407512
1,MP,Anuppur,Jaithari,23.055992064285714,81.76174603285713,2003,PREMON,9.056666666666667,6.810964285714286,7.5804285714285715,7.910977206889252,8.413225248756374,10.166386995697474,9.901899504106963
2,MP,Anuppur,Jaithari,23.055992064285714,81.76174603285713,2003,MONSOON,3.251666666666667,6.359535714285713,7.051857142857145,6.844872038419265,6.8741835716719235,4.733243648971282,4.0470857872407855
3,MP,Anuppur,Jaithari,23.055992064285714,81.76174603285713,2003,POMKH,4.476666666666667,6.23807142857143,6.5700714285714295,5.8737803659087024,5.31094477615419,6.08895840350667,5.928647668774147
0,MP,Anuppur,Jaithari,23.055992064285714,81.76174603285713,2004,POMRB,6.29,6.297678571428571,6.149000000000003,5.975125362402363,5.282778882682079,7.25779032086841,6.353270242276558
1,MP,Anuppur,Jaithari,23.055992064285714,81.76174603285713,2004,PREMON,9.056666666666667,6.374464285714287,6.327142857142857,7.39250378886999,7.540031650387268,9.799790879586416,9.098327059247463
2,MP,Anuppur,Jaithari,23.055992064285714,81.76174603285713,2004,MONSOON,3.251666666666667,6.6348214285714295,6.268214285714286,6.4395022733219935,6.497867400029625,4.810609171613914,4.552165570617593
3,MP,Anuppur,Jaithari,23.055992064285714,81.76174603285713,2004,POMKH,4.476666666666667,6.781071428571428,6.480714285714287,5.970558506850338,5.799506870806158,5.682006591225152,5.4973530229333845
0,MP,Anuppur,Jaithari,23.055992064285714,81.76174603285715,2005,POMRB,6.29,6.698035714285713,6.788928571428572,6.526335104110202,6.560743800138273,7.026416123250106,6.5673108152543245
1,MP,Anuppur,Jaithari,23.055992064285714,81.76174603285715,2005,PREMON,9.056666666666667,6.573571428571428,6.773214285714286,7.698086776751834,8.523628269300577,9.823856615361672,9.579880713797053
2,MP,Anuppur,Jaithari,23.055992064285714,81.76174603285715,2005,MONSOON,3.251666666666667,6.373392857142856,6.6228571428571446,6.382280637479672,6.803551733895935,4.93058852285142,4.634578765743534
3,MP,Anuppur,Jaithari,23.055992064285714,81.76174603285715,2005,POMKH,4.476666666666667,6.155,6.524285714285716,5.77851123963066,5.6997799847400525,5.632009386896143,5.246529976231246
0,MP,Anuppur,Jaithari,23.055992064285714,81.76174603285713,2006,POMRB,6.29,6.01267857142857,6.222500000000003,5.928249600921253,5.683542505539017,7.112221713776642,6.614532625954863
1,MP,Anuppur,Jaithari,23.055992064285714,81.76174603285713,2006,PREMON,9.056666666666667,6.0528571428571425,6.087500000000002,7.1232354748384665,7.482164884829963,9.686654204694863,9.155613845943666
2,MP,Anuppur,Jaithari,23.055992064285714,81.76174603285713,2006,MONSOON,3.251666666666667,6.20517857142857,5.937857142857146,5.7979412849030805,5.756242666684908,4.731449519005587,4.408370145277549
3,MP,Anuppur,Jaithari,23.055992064285714,81.76174603285713,2006,POMKH,4.476666666666667,6.278035714285713,6.167857142857146,5.795907628084705,5.603199365008615,5.3524759406558085,4.96533936828443
0,MP,Anuppur,Jaithari,23.05599206428571,81.76174603285715,2007,POMRB,6.29,6.460178571428571,6.242500000000002,6.058116005422251,5.9416760446206665,6.847545956813162,6.798348538736287
1,MP,Anuppur,Jaithari,23.05599206428571,81.76174603285715,2007,PREMON,9.056666666666667,6.6171428571428565,6.313571428571433,7.314869603253349,7.999494893303461,9.486725939286378,9.187763982943544
2,MP,Anuppur,Jaithari,23.05599206428571,81.76174603285715,2007,MONSOON,3.251666666666667,6.649821428571429,6.606785714285718,6.382064619094868,6.868348922821222,4.5220958363417365,4.362596952672637
3,MP,Anuppur,Jaithari,23.05599206428571,81.76174603285715,2007,POMKH,4.476666666666667,6.645000000000001,6.627500000000002,6.1795244857426335,6.414967345481464,5.5031761075229015,5.522535837377573
0,MP,Anuppur,Jaithari,23.055992064285714,81.76174603285715,2008,POMRB,6.29,6.577321428571429,6.672142857142861,6.359714691445582,6.508222391346612,6.8189872484650635,6.740378733715668
1,MP,Anuppur,Jaithari,23.055992064285714,81.76174603285715,2008,PREMON,9.056666666666667,6.48232142857143,6.617857142857147,7.408971672010207,8.062491128844597,9.493089138976757,9.23834848038955
2,MP,Anuppur,Jaithari,23.055992064285714,81.76174603285715,2008,MONSOON,3.251666666666667,6.355357142857144,6.53678571428572,6.308811574634697,6.5492315539627075,4.674432708722494,4.43045026612707
3,MP,Anuppur,Jaithari,23.055992064285714,81.76174603285715,2008,POMKH,4.476666666666667,6.324464285714287,6.427857142857148,5.961286944780817,5.828338869165832,5.610905419665893,5.4927999544653545
0,MP,Anuppur,Jaithari,23.05599206428571,81.76174603285715,2009,POMRB,6.29,6.65875,6.282857142857147,5.9967721668684915,5.712781584065932,6.777444131994264,6.569687497869007
1,MP,Anuppur,Jaithari,23.05599206428571,81.76174603285715,2009,PREMON,9.056666666666667,6.825678571428571,6.366071428571432,7.324349014406807,7.754623309844358,9.351629888332184,8.98596397093674
2,MP,Anuppur,Jaithari,23.05599206428571,81.76174603285715,2009,MONSOON,3.251666666666667,6.7493035714285705,6.951428571428575,7.1946094086440855,7.839121247094222,4.659383595074356,4.586160170280512
3,MP,Anuppur,Jaithari,23.05599206428571,81.76174603285715,2009,POMKH,4.476666666666667,6.655776785714285,6.699928571428572,6.090365645186452,6.231882455827558,5.691136285696365,6.225733164673902
0,MP,Anuppur,Jaithari,23.05599206428571,81.76174603285715,2010,POMRB,6.29,6.4221249999999985,6.798678571428572,6.23221938711187,6.187670203171018,6.684225667811668,6.124835481956332
1,MP,Anuppur,Jaithari,23.05599206428571,81.76174603285715,2010,PREMON,9.056666666666667,6.6715,6.512875,7.008331632267122,7.265516547983477,9.431931252129843,9.177028151851507
2,MP,Anuppur,Jaithari,23.05599206428571,81.76174603285715,2010,MONSOON,3.251666666666667,7.201357142857143,6.331375000000001,6.7145989793602725,6.9127266216738485,5.174461852035091,4.7581277318588535
3,MP,Anuppur,Jaithari,23.05599206428571,81.76174603285715,2010,POMKH,4.476666666666667,7.538098214285713,7.011625000000001,6.890759387616163,7.1249990203473335,5.378885051169014,5.586930410404892
0,MP,Anuppur,Jaithari,23.05599206428571,81.76174603285715,2011,POMRB,6.29,7.490678571428572,7.391089285714287,7.319598489712554,7.753667520028824,6.749730601129497,7.0617718702614924
1,MP,Anuppur,Jaithari,23.05599206428571,81.76174603285715,2011,PREMON,9.056666666666667,7.067053571428572,7.685107142857145,8.131187665256105,9.054624003613737,9.366933182565289,9.429197904539004
2,MP,Anuppur,Jaithari,23.05599206428571,81.76174603285715,2011,MONSOON,3.251666666666667,6.61375,7.296250000000002,6.766141170582235,7.109396353214303,5.6826837624049285,5.471050813034428
3,MP,Anuppur,Jaithari,23.05599206428571,81.76174603285715,2011,POMKH,4.476666666666667,6.046696428571428,6.8378571428571435,6.1882561309207675,5.972740932653641,5.926489911994207,5.434671103804387
0,MP,Anuppur,Jaithari,23.05599206428571,81.76174603285715,2012,POMRB,6.29,5.79105753968254,6.389642857142858,6.180953678552461,5.723448264608898,7.052449375181683,6.669641306981669
1,MP,Anuppur,Jaithari,23.05599206428571,81.76174603285715,2012,PREMON,9.056666666666667,5.848030257936507,5.703750000000002,6.350572207131478,5.917436066992843,9.293255730302556,8.827850485898916
2,MP,Anuppur,Jaithari,23.05599206428571,81.76174603285715,2012,MONSOON,3.251666666666667,5.629659722222222,5.87836507936508,5.9771560226915845,5.457756715081059,5.255142297960584,4.420763843049118
3,MP,Anuppur,Jaithari,23.05599206428571,81.76174603285715,2012,POMKH,4.476666666666667,5.618889632936506,5.817695436507938,5.617793613614952,5.004635852950967,5.622682609174705,5.6279341674320476
0,MP,Anuppur,Jaithari,23.057291667499996,81.74562500125,2013,POMRB,6.29,5.7394429563492055,5.441624007936508,5.236961882454684,4.5374240158514665,6.682512451860852,6.4737131641886725
1,MP,Anuppur,Jaithari,23.057291667499996,81.74562500125,2013,PREMON,9.056666666666667,5.649345238095237,5.796155257936508,6.351427129472811,6.36754154856734,8.46935479846352,7.840187255677322
2,MP,Anuppur,Jaithari,23.057291667499996,81.74562500125,2013,MONSOON,3.251666666666667,5.650106646825397,5.682730654761905,5.79618961101702,5.885479813838371,5.141392211372602,5.094656121285645
3,MP,Anuppur,Jaithari,23.057291667499996,81.74562500125,2013,POMKH,4.476666666666667,5.673446180555557,5.615959821428573,5.4023804332768774,5.356980717700888,5.333623619543483,5.354766554529865
0,MP,Anuppur,Jaithari,23.057291667499996,81.74562500125,2014,POMRB,6.29,5.7562500000000005,5.684253472222223,5.216983815521684,5.037444214336291,6.075771222186066,5.977761555559662
1,MP,Anuppur,Jaithari,23.057291667499996,81.74562500125,2014,PREMON,9.056666666666667,5.918402777777778,5.662638888888892,6.304856955979678,6.705694261165148,8.233246446365943,7.960228998582183
2,MP,Anuppur,Jaithari,23.057291667499996,81.74562500125,2014,MONSOON,3.251666666666667,6.131944444444443,5.849861111111113,6.067803062476695,6.560054253710708,4.963707300728908,5.034299331768299
3,MP,Anuppur,Jaithari,23.057291667499996,81.74562500125,2014,POMKH,4.476666666666667,6.216805555555554,5.986944444444448,5.7846818374860165,6.112463625198619,5.128962931501136,5.468340907139278
0,MP,Anuppur,Jaithari,23.057291667499996,81.74562500125,2015,POMRB,6.29,6.298055555555554,6.276944444444447,5.910364658047165,6.162511367973796,5.7800264548395255,5.9154354104506135
1,MP,Anuppur,Jaithari,23.057291667499996,81.74562500125,2015,PREMON,9.056666666666667,6.7740277777777775,6.156666666666667,6.528441017050521,7.019963601354878,8.19380079064646,8.318146278472616
2,MP,Anuppur,Jaithari,23.057291667499996,81.74562500125,2015,MONSOON,3.251666666666667,7.335937499999999,6.4394444444444465,6.654397943563646,7.237314783278828,5.12258774702368,5.028394428225088
3,MP,Anuppur,Jaithari,23.057291667499996,81.74562500125,2015,POMKH,4.476666666666667,7.900902777777778,7.108611111111113,7.207305432804855,8.046527261775186,5.234315581833855,5.8016616537173835
0,MP,Anuppur,Jaithari,23.057291667499996,81.74562500125,2016,POMRB,6.29,8.230208333333334,7.563263888888892,7.4913832596829115,8.466809956656956,6.0505686009126425,6.808277963571848
1,MP,Anuppur,Jaithari,23.057291667499996,81.74562500125,2016,PREMON,9.056666666666667,7.792604166666666,8.238541666666668,8.557496622476414,10.067424457271828,8.338927175822626,8.699578547783014
2,MP,Anuppur,Jaithari,23.057291667499996,81.74562500125,2016,MONSOON,3.251666666666667,7.288368055555555,8.221875,7.8451646401525155,8.970999128979221,5.942658120510872,6.295649436345648
3,MP,Anuppur,Jaithari,23.057291667499996,81.74562500125,2016,POMKH,4.476666666666667,7.0100694444444445,7.363333333333332,6.548098784091509,6.732973817826571,6.255701868467188,6.274932049347195
0,MP,Anuppur,Jaithari,23.0572916675,81.74562500125,2017,POMRB,6.29,6.673958333333332,7.213402777777778,6.8559703815660145,6.690531559219207,6.648459251363888,5.950524266534869
1,MP,Anuppur,Jaithari,23.0572916675,81.74562500125,2017,PREMON,9.056666666666667,6.776006944444443,6.806736111111113,7.525582228939609,7.505085777848175,8.868049502416968,8.824925997646524
2,MP,Anuppur,Jaithari,23.0572916675,81.74562500125,2017,MONSOON,3.251666666666667,7.000972222222222,6.541180555555558,6.801127115141544,6.500248477035782,6.149865026145158,5.878073491024409
3,MP,Anuppur,Jaithari,23.0572916675,81.74562500125,2017,POMKH,4.476666666666667,7.092777777777778,7.010833333333336,6.673120713529372,6.2476676058336915,5.867605454525875,5.555624628834939
0,MP,Anuppur,Jaithari,23.057291667500003,81.74562500124999,2018,POMRB,6.29,7.2233333333333345,6.991111111111113,6.8994279836731796,6.594398467399497,6.870025848740688,6.851862323902818
1,MP,Anuppur,Jaithari,23.057291667500003,81.74562500124999,2018,PREMON,9.056666666666667,7.134809027777778,7.194444444444446,7.876990123537241,8.23651684302525,8.862303839911283,8.72524430989169
2,MP,Anuppur,Jaithari,23.057291667500003,81.74562500124999,2018,MONSOON,3.251666666666667,,7.2522222222222235,7.104416296344566,7.345558541891973,6.169577193289977,6.097903722445358
3,MP,Anuppur,Jaithari,23.057291667500003,81.74562500124999,2018,POMKH,4.476666666666667,,7.017395833333335,6.4793720000289605,,6.122703634406188,5.831528758671333
0,MP,Anuppur,Pushparajgarh,22.907407406666668,81.62083333,1996,POMRB,2.523333333333333,,,2.523333333333333,8.111585128359899,2.898789716566043,0.0
1,MP,Anuppur,Pushparajgarh,22.907407406666668,81.62083333,1996,PREMON,5.900000000000001,,,3.874000000000001,12.63694983859102,5.685690890837879,2.5233267490368454
2,MP,Anuppur,Pushparajgarh,22.907407406666668,81.62083333,1996,MONSOON,0.6833333333333332,3.1000000000000005,,2.5977333333333337,8.517611772524981,0.7216633287785488,4.593099457944401
3,MP,Anuppur,Pushparajgarh,22.907407406666668,81.62083333,1996,POMKH,3.266666666666667,3.1566666666666667,3.0933333333333337,2.8653066666666667,6.404546972282243,2.6300553288160877,2.1388143605837544
0,MP,Anuppur,Pushparajgarh,22.907407406666664,81.62083333,1997,POMRB,2.523333333333333,3.2879166666666664,3.106666666666667,2.7498506666666667,4.077251266674743,3.0367941044530675,2.5989583658321047
1,MP,Anuppur,Pushparajgarh,22.907407406666664,81.62083333,1997,PREMON,5.900000000000001,3.37875,3.206666666666666,4.1699104,5.609405421681744,5.990342353166528,5.620402342943787
2,MP,Anuppur,Pushparajgarh,22.907407406666664,81.62083333,1997,MONSOON,0.6833333333333332,3.459166666666667,3.369166666666666,3.0352795733333333,2.8325123208915595,0.9658020276385972,1.1583145496007905
3,MP,Anuppur,Pushparajgarh,22.907407406666664,81.62083333,1997,POMKH,3.266666666666667,3.5475000000000003,3.388333333333333,3.1585010773333333,2.746037659458568,3.157449837070958,3.4136185719113143
0,MP,Anuppur,Pushparajgarh,22.907407406666664,81.62083333,1998,POMRB,2.523333333333333,3.6320833333333336,3.53,3.1524339797333334,2.7214313151399185,3.1423428824675548,2.675445125985488
1,MP,Anuppur,Pushparajgarh,22.907407406666664,81.62083333,1998,PREMON,5.900000000000001,3.699583333333333,3.5649999999999995,4.467460387840001,5.9393763490867775,6.418623629957278,6.215671603760699
2,MP,Anuppur,Pushparajgarh,22.907407406666664,81.62083333,1998,MONSOON,0.6833333333333332,4.011666666666667,3.6991666666666654,3.4284762327040017,3.9060039843644927,1.3589030362958503,1.4686127174521315
3,MP,Anuppur,Pushparajgarh,22.907407406666664,81.62083333,1998,POMKH,3.266666666666667,4.41875,3.6999999999999993,3.3957524062890667,3.5673585703320847,3.5208488576304093,3.6389979244302233
0,MP,Anuppur,Pushparajgarh,22.907407406666664,81.62083333,1999,POMRB,2.523333333333333,4.474166666666666,4.323333333333332,4.292118110440107,5.33845559682764,3.382335908462897,3.0536534837798035
1,MP,Anuppur,Pushparajgarh,22.907407406666664,81.62083333,1999,PREMON,5.900000000000001,4.399166666666667,4.514166666666665,5.456604199597397,7.946729498647362,7.079678388762449,7.341138788706488
2,MP,Anuppur,Pushparajgarh,22.907407406666664,81.62083333,1999,MONSOON,0.6833333333333332,4.404583333333333,4.434166666666665,3.8939625197584378,4.474813281871222,2.1901029313697817,2.2839690555158265
3,MP,Anuppur,Pushparajgarh,22.907407406666664,81.62083333,1999,POMKH,3.266666666666667,4.387083333333332,4.364166666666665,3.563044178521729,3.329922645394201,3.928407378167918,3.61208043704829
0,MP,Anuppur,Pushparajgarh,22.907407406666664,81.62083333,2000,POMRB,2.523333333333333,4.322916666666666,4.444999999999999,4.521826507113039,5.1242590104405465,4.413726646297826,4.502782341922236
1,MP,Anuppur,Pushparajgarh,22.907407406666664,81.62083333,2000,PREMON,5.900000000000001,4.385416666666666,4.329166666666665,5.409095904267822,7.0616284978080754,7.3223808157468016,7.514843037426263
2,MP,Anuppur,Pushparajgarh,22.907407406666664,81.62083333,2000,MONSOON,0.6833333333333332,4.458333333333332,4.316666666666665,3.845457542560693,3.8205383475336583,2.0668542310031066,1.9982035201808248
3,MP,Anuppur,Pushparajgarh,22.907407406666664,81.62083333,2000,POMKH,3.266666666666667,4.5425,4.454166666666665,3.7539411922030816,3.3805815153236334,3.750157216281922,3.4637252251543744
0,MP,Anuppur,Pushparajgarh,22.849166665,81.655902775,2001,POMRB,2.523333333333333,4.925,4.462499999999999,4.649698048655181,5.256611276605967,5.113576557811765,5.561071275283842
1,MP,Anuppur,Pushparajgarh,22.849166665,81.655902775,2001,PREMON,5.900000000000001,5.389479166666668,4.622499999999998,5.741818829193108,7.83391944260109,7.241813327330407,7.2244268530085565
2,MP,Anuppur,Pushparajgarh,22.849166665,81.655902775,2001,MONSOON,0.6833333333333332,5.540625,5.227499999999997,5.0130912975158655,6.114145559952692,2.123716076889119,2.201934975323459
3,MP,Anuppur,Pushparajgarh,22.849166665,81.655902775,2001,POMKH,3.266666666666667,5.708541666666667,5.551458333333331,4.972854778509518,5.488648029384252,4.375897142446527,4.586657542529374
0,MP,Anuppur,Pushparajgarh,22.849166665,81.655902775,2002,POMRB,2.523333333333333,6.008229166666665,5.5297916666666636,5.346379533772378,5.83648183413195,6.17574180146083,6.47219653106233
1,MP,Anuppur,Pushparajgarh,22.849166665,81.655902775,2002,PREMON,5.900000000000001,6.215416666666666,5.887291666666665,6.731827720263428,8.63516439579039,7.8633796760715615,7.5103295239661785
2,MP,Anuppur,Pushparajgarh,22.849166665,81.655902775,2002,MONSOON,0.6833333333333332,6.577708333333333,6.129166666666665,5.994096632158054,6.838730507459067,3.4064241324030213,3.925951518330376
3,MP,Anuppur,Pushparajgarh,22.849166665,81.655902775,2002,POMKH,3.266666666666667,6.864166666666666,6.301666666666664,5.8374579792948325,6.033513306075608,5.211356343989259,5.400900835883733
0,MP,Anuppur,Pushparajgarh,22.849166665,81.655902775,2003,POMRB,2.523333333333333,6.832708333333334,6.853749999999998,6.7484747875769004,7.615223765665179,6.735479864577278,6.723356035511106
1,MP,Anuppur,Pushparajgarh,22.849166665,81.655902775,2003,PREMON,5.900000000000001,6.699895833333333,6.87458333333333,7.606418205879472,9.264738453500689,9.102206302431703,9.229297722242894
2,MP,Anuppur,Pushparajgarh,22.849166665,81.655902775,2003,MONSOON,0.6833333333333332,6.316458333333332,6.790833333333332,6.384850923527684,6.515694717587719,4.59770591806065,4.888555852411933
3,MP,Anuppur,Pushparajgarh,22.849166665,81.655902775,2003,POMKH,3.266666666666667,6.0676041666666665,6.608958333333333,5.780910554116612,5.049512637275932,5.784922970560182,5.749095295423458
0,MP,Anuppur,Pushparajgarh,22.849166665,81.655902775,2004,POMRB,2.523333333333333,6.1753125,6.023958333333331,5.7785463324699675,5.045349187315356,7.3749639856541345,7.467405269676346
1,MP,Anuppur,Pushparajgarh,22.849166665,81.655902775,2004,PREMON,5.900000000000001,6.1940625,6.111249999999997,7.164127799481981,8.291703570036148,8.70247072220517,8.452960694256742
2,MP,Anuppur,Pushparajgarh,22.849166665,81.655902775,2004,MONSOON,0.6833333333333332,6.2465625,6.239374999999999,6.324476679689188,6.72386799914317,4.386389170722883,5.074666130288562
3,MP,Anuppur,Pushparajgarh,22.849166665,81.655902775,2004,POMKH,3.266666666666667,6.3412500000000005,6.148749999999999,5.599686007813512,5.153422022971866,5.439646448321917,5.6730271604169165
0,MP,Anuppur,Pushparajgarh,22.849166665,81.655902775,2005,POMRB,2.523333333333333,6.2803125,6.3443749999999985,5.982811604688108,5.873729747112848,6.8133008860353215,6.643861662767304
1,MP,Anuppur,Pushparajgarh,22.849166665,81.655902775,2005,PREMON,5.900000000000001,6.3424999999999985,6.338125,7.276686962812864,8.809366288819954,9.049460182672679,9.234732004347457
2,MP,Anuppur,Pushparajgarh,22.849166665,81.655902775,2005,MONSOON,0.6833333333333332,6.485625,6.222499999999998,6.207012177687718,6.604229193368693,4.7077285536176365,5.29846415818523
3,MP,Anuppur,Pushparajgarh,22.849166665,81.655902775,2005,POMKH,3.266666666666667,6.46875,6.4625,5.91320730661263,5.731171706362012,5.120543655900367,5.111185082593436
0,MP,Anuppur,Pushparajgarh,22.849166665000002,81.655902775,2006,POMRB,2.523333333333333,6.2721875,6.50875,6.24492438396758,6.266301599284541,6.937076653201496,7.065215282831921
1,MP,Anuppur,Pushparajgarh,22.849166665000002,81.655902775,2006,PREMON,5.900000000000001,6.11125,6.428749999999999,7.305954630380546,8.544973150945468,9.315468109718767,9.398251185620827
2,MP,Anuppur,Pushparajgarh,22.849166665000002,81.655902775,2006,MONSOON,0.6833333333333332,6.0665625,6.115625,5.723572778228327,5.396700799691897,4.7814351059249125,5.0579702129731015
3,MP,Anuppur,Pushparajgarh,22.849166665000002,81.655902775,2006,POMKH,3.266666666666667,6.0903125,6.106875,5.609143666936996,5.042613096907193,5.091406992384533,5.021843931074391
0,MP,Anuppur,Pushparajgarh,22.849166665,81.655902775,2007,POMRB,2.523333333333333,6.416041666666668,6.026249999999999,5.933486200162197,5.773926261338823,6.7379870820462715,6.969442794651537
1,MP,Anuppur,Pushparajgarh,22.849166665,81.655902775,2007,PREMON,5.900000000000001,6.652083333333334,6.154375000000001,7.32409172009732,9.038684052989666,9.024637005993169,9.061558350029387
2,MP,Anuppur,Pushparajgarh,22.849166665,81.655902775,2007,MONSOON,0.6833333333333332,6.5886458333333335,6.6777083333333325,6.571788365391724,7.4764863563109945,4.325317729112639,4.514687821055402
3,MP,Anuppur,Pushparajgarh,22.849166665,81.655902775,2007,POMKH,3.266666666666667,6.479895833333334,6.626458333333334,6.036073019235034,6.038641684135955,5.653795891989338,6.0626247497497205
0,MP,Anuppur,Pushparajgarh,22.849166665,81.655902775,2008,POMRB,2.523333333333333,6.2551041666666665,6.550833333333332,6.068643811541022,5.853226358205348,6.953931364490347,6.759175554578127
1,MP,Anuppur,Pushparajgarh,22.849166665,81.655902775,2008,PREMON,5.900000000000001,6.0065625,6.4089583333333335,7.178186286924612,8.160776784847537,9.362482179519796,9.209310393120411
2,MP,Anuppur,Pushparajgarh,22.849166665,81.655902775,2008,MONSOON,0.6833333333333332,5.825312499999999,6.101250000000001,5.991911772154768,5.788321281896455,4.722902822098002,4.9742354806790186
3,MP,Anuppur,Pushparajgarh,22.849166665,81.655902775,2008,POMKH,3.266666666666667,5.919062499999999,5.911875,5.385147063292861,4.545539817287102,5.276011908158936,5.320124455444019
