,STATE,DISTRICT,BLOCK_NAME,LAT,LON,YEAR_OBS,Season,Depth,Depth_Trend,Depth_SMA,Depth_EWMA,Depth_DES,Depth_TES,Depth_ARIMA
1,UP,Hardoi,Kachhauna,27.14462963,80.33175926,2007,PREMON,4.03,2.71125,2.8383333333333347,3.0119772971644085,2.783002201949897,3.676092700204572,3.3879727500252317
2,UP,Hardoi,Kachhauna,27.14462963,80.33175926,2007,MONSOON,1.52,2.625833333333333,2.8541666666666683,2.357853044965312,2.5387020012928248,2.0651395890784485,2.084224467197993
3,UP,Hardoi,Kachhauna,27.14462963,80.33175926,2007,POMKH,2.14,2.67375,2.568333333333335,2.4573784936458543,2.5726058721849085,2.273528338454954,2.9300365870861893
0,UP,Hardoi,Kachhauna,27.14462963,80.33175926,2008,POMRB,3.2025,2.5766666666666667,2.683333333333336,2.843760429520846,2.755571474825104,2.7121070777699674,2.5989010566003845
1,UP,Hardoi,Kachhauna,27.14462963,80.33175926,2008,PREMON,4.03,2.3520833333333333,2.664166666666669,3.0062562577125083,2.8723269920202803,3.770273100354673,3.3566160079067373
2,UP,Hardoi,Kachhauna,27.14462963,80.33175926,2008,MONSOON,1.52,2.109583333333333,2.489166666666669,2.0744204212941715,2.478736451928191,2.1092502701285136,1.981946152573272
3,UP,Hardoi,Kachhauna,27.14462963,80.33175926,2008,POMKH,2.14,2.089166666666667,2.215000000000002,1.8486522527765032,2.3150965336899327,2.0995643786747142,2.3254438735919023
0,UP,Hardoi,Kachhauna,27.14462963,80.33175926,2009,POMRB,3.2025,2.3433333333333337,2.0041666666666687,2.141191351665902,2.384584612021164,2.267728962416041,2.432254336861435
1,UP,Hardoi,Kachhauna,27.14462963,80.33175926,2009,PREMON,4.03,2.5629166666666667,2.1741666666666686,2.8567148109995415,2.69803685947797,3.2089741851409435,2.8136491826002303
2,UP,Hardoi,Kachhauna,27.14462963,80.33175926,2009,MONSOON,1.52,2.6833333333333336,2.512500000000002,2.5260288865997245,2.5933643873063,1.9117356978306883,1.471926948779752
3,UP,Hardoi,Kachhauna,27.14462963,80.33175926,2009,POMKH,2.14,2.7120833333333336,2.6133333333333355,2.280950665293168,2.4855468976349244,2.356552891545354,2.158489324582616
0,UP,Hardoi,Kachhauna,27.14462963,80.33175926,2010,POMRB,3.2025,2.527083333333333,2.753333333333336,2.6245703991759006,2.630486539011535,2.567606382894096,2.530977660879433
1,UP,Hardoi,Kachhauna,27.14462963,80.33175926,2010,PREMON,4.03,2.3083333333333336,2.670833333333336,3.0147422395055408,2.8365085208571377,3.5850850741175155,3.551134942748257
2,UP,Hardoi,Kachhauna,27.14462963,80.33175926,2010,MONSOON,1.52,2.17375,2.383333333333336,2.1608453437033237,2.4880780118931334,2.0809084490423606,2.139079800352285
3,UP,Hardoi,Kachhauna,27.14462963,80.33175926,2010,POMKH,2.14,2.188541666666667,2.2333333333333356,1.821840539555328,2.2853588702450853,2.1391190109316,2.0520683824354085
0,UP,Hardoi,Kachhauna,27.14462963,80.33175926,2011,POMRB,3.2025,2.239791666666667,2.1141666666666694,2.1584376570665302,2.3760927848886446,2.2380548144633976,2.396424738583629
1,UP,Hardoi,Kachhauna,27.14462963,80.33175926,2011,PREMON,4.03,2.320625,2.2629166666666696,2.9730625942399183,2.741458038509743,3.21241885475226,3.036336177750305
2,UP,Hardoi,Kachhauna,27.14462963,80.33175926,2011,MONSOON,1.52,2.3910416666666667,2.216666666666669,2.061837556543951,2.3751449080004163,1.9918337283813496,1.5722378762925828
3,UP,Hardoi,Kachhauna,27.14462963,80.33175926,2011,POMKH,2.14,2.32625,2.424583333333336,2.0951025339263705,2.3510344145553868,2.0219317105813235,1.7587362089422816
0,UP,Hardoi,Kachhauna,27.175694445,80.31666666999999,2012,POMRB,3.2025,2.4296875,2.357500000000002,2.2150615203558224,2.3788254099629484,2.398945753727694,2.461203728587424
1,UP,Hardoi,Kachhauna,27.175694445,80.31666666999999,2012,PREMON,4.03,2.53,2.295000000000002,2.9070369122134934,2.696175798002249,3.2475181188414597,3.3987882378236027
2,UP,Hardoi,Kachhauna,27.175694445,80.31666666999999,2012,MONSOON,1.52,2.548125,2.5643750000000023,2.453222147328096,2.542898077966584,1.9433796698033092,1.4534385913362282
3,UP,Hardoi,Kachhauna,27.175694445,80.31666666999999,2012,POMKH,2.14,2.605625,2.495625000000002,2.2199332883968577,2.4360191992596985,2.303458168893496,2.2988092130343705
0,UP,Hardoi,Kachhauna,27.175694445,80.31666666999999,2013,POMRB,3.2025,2.6296875,2.600625000000002,2.4579599730381148,2.528189794394778,2.5173724062287093,2.446937372794214
1,UP,Hardoi,Kachhauna,27.175694445,80.31666666999999,2013,PREMON,4.03,2.7925,2.610625000000002,3.0687759838228685,2.825987740703918,3.454326111921437,3.5263053398855333
2,UP,Hardoi,Kachhauna,27.175694445,80.31666666999999,2013,MONSOON,1.52,2.955,2.6487500000000024,2.6112655902937214,2.678095454979,2.101301664880637,1.9628843538751977
3,UP,Hardoi,Kachhauna,27.175694445,80.31666666999999,2013,POMKH,2.14,2.9875000000000003,2.9362500000000016,2.7747593541762328,2.7652199586404094,2.4597911535170187,2.272009487637354
0,UP,Hardoi,Kachhauna,27.175694445,80.31666666999999,2014,POMRB,3.2025,3.209375,2.9737500000000017,2.85085561250574,2.826050737974956,2.9649168774920205,2.9553398892528704
1,UP,Hardoi,Kachhauna,27.175694445,80.31666666999999,2014,PREMON,4.03,3.4779166666666668,3.0012500000000024,3.3485133675034437,3.0906037435839377,3.814669975306837,3.838870535175938
2,UP,Hardoi,Kachhauna,27.175694445,80.31666666999999,2014,MONSOON,1.52,3.6789583333333336,3.4175000000000018,3.4451080205020665,3.2110729661671087,2.3882778834150966,2.242598390128093
3,UP,Hardoi,Kachhauna,27.175694445,80.31666666999999,2014,POMKH,2.14,3.9133333333333336,3.538333333333336,3.4683981456345734,3.2931672427116694,3.1506213269334133,3.2326882473679968
0,UP,Hardoi,Kachhauna,27.175694445,80.31666666999999,2015,POMRB,3.2025,4.010833333333333,3.819583333333336,3.7170388873807436,3.4718453359352965,3.5949364751494217,3.4670058080185995
1,UP,Hardoi,Kachhauna,27.175694445,80.31666666999999,2015,PREMON,4.03,4.114166666666667,4.007083333333337,4.168223332428447,3.761543227564645,4.589752231364008,4.499343630772391
2,UP,Hardoi,Kachhauna,27.175694445,80.31666666999999,2015,MONSOON,1.52,4.250156250000002,4.014583333333337,3.948933999457069,3.7657338393162614,3.156009346037634,3.4571206233566714
3,UP,Hardoi,Kachhauna,27.175694445,80.31666666999999,2015,POMKH,2.14,4.3034375,4.213750000000003,4.089360399674241,3.8984116911222655,3.702147689980412,3.760808832653268
0,UP,Hardoi,Kachhauna,27.17,80.32462963333332,2016,POMRB,3.2025,4.4603125000000015,4.286562500000003,4.206116239804545,4.022411291396491,4.218305488846615,4.2770822848460694
1,UP,Hardoi,Kachhauna,27.17,80.32462963333332,2016,PREMON,4.03,4.665729166666666,4.320312500000003,4.515669743882728,4.237672778081084,5.115787963164004,5.06148554778008
2,UP,Hardoi,Kachhauna,27.17,80.32462963333332,2016,MONSOON,1.52,4.830989583333333,4.600312500000002,4.605401846329636,4.3681811138717945,3.5674452219796717,3.6906671607349835
3,UP,Hardoi,Kachhauna,27.17,80.32462963333332,2016,POMKH,2.14,5.058333333333334,4.7311458333333345,4.692574441131115,4.490801612828398,4.321240667055463,4.463901604218538
0,UP,Hardoi,Kachhauna,27.17,80.32462963333332,2017,POMRB,3.2025,5.178750000000001,4.930833333333336,4.8875446646786695,4.658921407367583,4.8093344285509385,4.7680433157286615
1,UP,Hardoi,Kachhauna,27.17,80.32462963333332,2017,PREMON,4.03,5.215624999999998,5.185833333333336,5.332526798807201,4.95233525675405,5.767693190186045,5.57211707812456
2,UP,Hardoi,Kachhauna,27.17,80.32462963333332,2017,MONSOON,1.52,5.273333333333333,5.171666666666669,5.0728494126176535,4.94214295511884,4.327227056071192,4.677198306868913
